7	,	10	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	-1.12000e-04	,	0.00000000e+00	,	1
8	,	10	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	-1.33000e-04	,	0.00000000e+00	,	1
1	,	11	,	-4.59586e+00	,	-3.69600e+00	,	1.09743e+01	,	-1.74000e-04	,	0.00000000e+00	,	1
3	,	11	,	-4.59586e+00	,	-3.69600e+00	,	1.09743e+01	,	-1.11000e-04	,	0.00000000e+00	,	1
4	,	11	,	-4.59586e+00	,	-3.69600e+00	,	1.09743e+01	,	-3.06000e-04	,	0.00000000e+00	,	1
5	,	11	,	-4.59586e+00	,	-3.69600e+00	,	1.09743e+01	,	-1.44000e-04	,	0.00000000e+00	,	1
9	,	11	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	1.05000e-04	,	0.00000000e+00	,	1
1	,	13	,	-4.59586e+00	,	-3.69600e+00	,	1.09743e+01	,	1.11000e-04	,	0.00000000e+00	,	1
4	,	13	,	-4.59586e+00	,	-3.69600e+00	,	1.09743e+01	,	1.94000e-04	,	0.00000000e+00	,	1
11	,	13	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	-4.89000e-04	,	0.00000000e+00	,	1
12	,	13	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	8.09000e-04	,	0.00000000e+00	,	1
1	,	14	,	-4.59586e+00	,	-3.69600e+00	,	1.09743e+01	,	-3.06000e-04	,	0.00000000e+00	,	1
3	,	14	,	-4.59586e+00	,	-3.69600e+00	,	1.09743e+01	,	-1.94000e-04	,	0.00000000e+00	,	1
4	,	14	,	-4.59586e+00	,	-3.69600e+00	,	1.09743e+01	,	-5.32000e-04	,	0.00000000e+00	,	1
5	,	14	,	-4.59586e+00	,	-3.69600e+00	,	1.09743e+01	,	-2.31000e-04	,	0.00000000e+00	,	1
